No,ID,MODE,Choice,Gender,Nat,Age,Job,Edu,Hinc,Hcar,DEP,TPP,LUG,ACCM,WCON,DMale,DFemale,Dvien,DNVien,DFNer,Cost_MT,Cost_Car,Cost_Taxi,Cost_Bus,Cost_VCAT,Park_MT,Park_Car,Park_Taxi,Park_Bus,Park_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Acctime_MT,Acctime_Car,Acctime_Taxi,Acctime_Bus,Acctime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,Trans_MT,Trans_Car,Trans_Taxi,Trans_Bus,Trans_VCAT,WC_MT,WC_Car,WC_Taxi,WC_Bus,WC_VCAT,ChIn_MT,ChIn_Car,ChIn_Taxi,ChIn_Bus,ChIn_VCAT
448,224,Airport Bus,4,1,1,2,6,2,1,0,1,2,2,1,2,1,0,1,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
449,225,Taxi,3,2,3,2,5,4,8,0,2,1,1,1,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
450,225,Airport Bus,4,2,3,2,5,4,8,0,2,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
451,226,Taxi,3,2,3,2,3,3,8,0,2,1,1,1,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
452,226,Airport Limousine Bus,5,2,3,2,3,3,8,0,2,2,1,2,2,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
453,227,Private Car,2,1,3,2,9,4,8,0,1,1,2,2,1,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
454,227,Private Car,2,1,3,2,9,4,8,0,1,2,2,1,1,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
455,228,Airport Limousine Bus,5,1,3,3,6,4,7,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
456,228,Airport Limousine Bus,5,1,3,3,6,4,7,0,1,2,1,2,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
457,229,Private Car,2,1,3,3,4,4,8,1,1,1,1,1,1,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
458,229,Private Car,2,1,3,3,4,4,8,1,1,2,1,2,2,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
459,230,Airport Limousine Bus,5,1,3,5,8,2,8,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
460,230,Airport Limousine Bus,5,1,3,5,8,2,8,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
461,231,Airport Bus,4,2,3,2,4,3,8,0,2,1,1,1,1,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
462,231,Airport Bus,4,2,3,2,4,3,8,0,2,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
463,232,Airport Bus,4,2,3,2,5,3,8,1,1,1,1,1,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
464,232,Airport Limousine Bus,5,2,3,2,5,3,8,1,1,2,1,2,2,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
465,233,Taxi,3,1,3,2,5,3,8,1,1,1,1,1,1,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
466,233,Airport Bus,4,1,3,2,5,3,8,1,1,2,1,2,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
467,234,Motorbike,1,2,3,2,8,3,8,0,1,1,2,2,1,0,1,0,0,1,16500,0,0,0,0,5000,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
468,234,Motorbike,1,2,3,2,8,3,8,0,1,2,2,1,2,0,1,0,0,1,16500,0,0,0,0,5000,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
469,235,Airport Limousine Bus,5,1,3,6,4,4,8,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
470,235,Airport Limousine Bus,5,1,3,6,4,4,8,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
471,236,Airport Bus,4,1,3,6,4,4,8,1,2,1,1,1,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
472,236,Airport Bus,4,1,3,6,4,4,8,1,2,2,1,2,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
473,237,Airport Limousine Bus,5,1,3,6,8,4,8,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
474,237,Private Car,2,1,3,6,8,4,8,1,1,2,1,2,2,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0
475,238,Taxi,3,2,3,6,8,4,8,1,1,1,2,2,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
476,238,Airport Limousine Bus,5,2,3,6,8,4,8,1,1,2,2,1,2,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
477,239,Airport Limousine Bus,5,1,3,6,8,3,8,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
478,239,Airport Limousine Bus,5,1,3,6,8,3,8,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
479,240,Airport Bus,4,2,3,2,8,3,8,1,1,1,2,2,1,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
480,240,Airport Bus,4,2,3,2,8,3,8,1,1,2,2,1,1,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
481,241,Private Car,2,1,3,2,5,3,8,1,1,1,1,1,1,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
482,241,Taxi,3,1,3,2,5,3,8,1,1,2,1,2,2,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
483,242,Airport Limousine Bus,5,1,3,2,5,3,8,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
484,242,Airport Limousine Bus,5,1,3,2,5,3,8,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
485,243,Private Car,2,1,3,2,5,4,8,1,1,1,2,2,1,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
486,243,Private Car,2,1,3,2,5,4,8,1,1,2,2,1,1,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
487,244,Airport Limousine Bus,5,2,3,2,8,3,8,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
488,244,Taxi,3,2,3,2,8,3,8,1,1,2,1,2,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
489,245,Airport Bus,4,1,3,6,8,4,8,1,2,1,1,1,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
490,245,Airport Bus,4,1,3,6,8,4,8,1,2,2,1,2,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
491,246,Airport Limousine Bus,5,2,3,6,8,2,8,1,1,1,2,2,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
492,246,Taxi,3,2,3,6,8,2,8,1,1,2,2,1,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
493,247,Airport Bus,4,1,3,6,2,2,8,1,2,1,1,1,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
494,247,Airport Bus,4,1,3,6,2,2,8,1,2,2,1,2,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
495,248,Taxi,3,2,3,3,2,3,8,1,1,1,1,1,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
496,248,Taxi,3,2,3,3,2,3,8,1,1,2,1,2,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
497,249,Taxi,3,2,3,2,5,3,8,0,1,1,1,1,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
498,249,Taxi,3,2,3,2,5,3,8,0,1,2,1,2,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
499,250,Private Car,2,2,3,2,5,3,8,1,1,1,2,2,1,0,1,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
500,250,Private Car,2,2,3,2,5,3,8,1,1,2,2,1,1,0,1,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
501,251,Airport Bus,4,1,3,3,5,3,6,0,1,1,1,1,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
502,251,Airport Bus,4,1,3,3,5,3,6,0,1,2,1,2,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
503,252,Airport Limousine Bus,5,2,3,2,6,4,7,1,1,1,2,2,1,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
504,252,Taxi,3,2,3,2,6,4,7,1,1,2,2,1,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
505,253,Airport Limousine Bus,5,1,3,2,8,3,8,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
506,253,Airport Limousine Bus,5,1,3,2,8,3,8,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
507,254,Airport Limousine Bus,5,1,3,2,4,3,8,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
508,254,Airport Bus,4,1,3,2,4,3,8,1,1,2,1,2,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
509,255,Taxi,3,2,3,3,1,2,1,0,1,1,1,1,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
510,255,Airport Bus,4,2,3,3,1,2,1,0,1,2,1,2,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
511,256,Taxi,3,2,3,2,5,1,6,0,1,1,1,1,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
512,256,Taxi,3,2,3,2,5,1,6,0,1,2,1,2,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
513,257,Private Car,2,1,3,2,4,2,8,1,1,1,1,1,1,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
514,257,Airport Limousine Bus,5,1,3,2,4,2,8,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
515,258,Airport Bus,4,1,3,2,8,3,8,1,1,1,1,1,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
516,258,Airport Limousine Bus,5,1,3,2,8,3,8,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
517,259,Taxi,3,1,3,3,4,3,8,0,1,1,2,2,1,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
518,259,Taxi,3,1,3,3,4,3,8,0,1,2,2,1,2,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
519,260,Airport Bus,4,1,3,6,8,2,8,0,2,1,2,2,1,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
520,260,Airport Bus,4,1,3,6,8,2,8,0,2,2,2,1,2,1,0,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,15,0,0,0,0,20,0,0,0,0,120,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
521,261,Taxi,3,1,3,3,3,3,8,1,1,1,1,1,1,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
522,261,Taxi,3,1,3,3,3,3,8,1,1,2,1,2,2,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
523,262,Airport Limousine Bus,5,1,3,3,5,4,8,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
524,262,Taxi,3,1,3,3,5,4,8,1,1,2,1,2,2,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
525,263,Airport Limousine Bus,5,1,3,6,8,4,8,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
526,263,Airport Limousine Bus,5,1,3,6,8,4,8,1,1,2,1,2,2,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
527,264,Taxi,3,1,3,2,6,4,8,1,2,1,2,2,1,1,0,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
528,264,Airport Limousine Bus,5,1,3,2,6,4,8,1,2,2,2,1,1,1,0,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
529,265,Taxi,3,2,3,2,6,4,8,1,2,1,2,2,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
530,265,Airport Limousine Bus,5,2,3,2,6,4,8,1,2,2,2,1,2,0,1,0,0,1,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,50,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
531,266,Taxi,3,2,3,2,1,4,6,0,2,1,2,2,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
532,266,Taxi,3,2,3,2,1,4,6,0,2,2,2,1,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
533,267,Airport Bus,4,2,3,6,8,4,8,1,2,1,1,1,2,0,1,0,0,1,0,0,0,19000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,90,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
534,267,Airport Limousine Bus,5,2,3,6,8,4,8,1,2,2,1,2,2,0,1,0,0,1,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,40,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
535,268,Taxi,3,2,3,2,1,4,8,0,2,1,1,1,1,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
536,268,Taxi,3,2,3,2,1,4,8,0,2,2,1,2,2,0,1,0,0,1,0,0,66000,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
537,269,Private Car,2,1,3,5,8,3,7,0,2,1,1,1,1,1,0,0,0,1,0,42000,0,0,0,0,10000,0,0,0,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
